what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1332802809406
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1332802811390
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1332802811390
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1332802811390
started,bundle,org.eclipse.debug.core,3.4.1.v20090106_r342,org.eclipse.debug.core,1332802821343
started,bundle,org.eclipse.jdt.launching,3.4.1.v20080729_r341,org.eclipse.jdt.launching,1332802821421
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1332802823484
started,bundle,org.eclipse.jdt.debug,3.4.1.v20081216_r342,org.eclipse.jdt.debug,1332802836984
started,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1332802837078
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1332802837156
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1332802883546
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1332802884968
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1332803594843
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1332803597531
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1332803599781
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.help.aboutAction,1332803599781
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1332803605093
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1332803606656
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1332803626796
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1332803643031
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1332803653234
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1332803731843
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1332803735140
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1332803735171
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1332803735187
